id,created_at,text
639077761131261952,2015-09-02 14:09:46,"Toothpaste lai ta toothpaste ko batta vitra chiraula,
yo perfume ko batta bhitra kosaile perfume back chirauna sakcha?
Sochnai sakiyena"
639076957498400768,2015-09-02 14:06:34,"@gautammanish198 malai ta anda paila ki challa paila sodheko jasto lagxhha
Haha"
639075383820685312,2015-09-02 14:00:19,"RT @ekantipur_com: सामान ढुवानी गर्न राजमार्ग क्षेत्रमा कर्फ्यु , सुरक्षाकर्मीले गोली हान्न सक्छन्: सिडिओ http://t.co/BgYXZlQtpV http://t.c…"
639074923437166592,2015-09-02 13:58:29,"@gautammanish198  Oil price down vayera China why worry?
Stock exchange ta chineese padeko jasto lagcha
Any idea? https://t.co/XVQ6YIrxWK"
639072424554721281,2015-09-02 13:48:34,"Sahi ho BANDA garna BANDA garau.
Aaja exam sakiyera chillax gardai basinthiyo.
#NepalisRising #Nepalbandaichha  https://t.co/yiEWzBA4vn"
639061822507618306,2015-09-02 13:06:26,"Is this a feature or your computer is perfirming low?
Lol
@RLAMSAL15  k ho tyo? https://t.co/ICMRxmDw6t"
639058472126955520,2015-09-02 12:53:07,"https://t.co/gEVu00yp6C
JAHA CHHAN BUDDHA KAA AAKHA.
FOUND ANOTHER COVER ON YOUTUBE &amp; ITS NICE AND PLEASENT."
637992097967009792,2015-08-30 14:15:44,"@the9geek nakura gara solti nakura gara
Average 25 marks charra haniyo aaja..."
637991158484873217,2015-08-30 14:12:00,"@the9geek  eh ajha geet pani banai sake timro crearivity ko
Copyright ko ta jamanai rahena yar 
Hahahaha"
637990648998592516,2015-08-30 14:09:58,@the9geek wah wah wah kya dammi. Creativity laimannai parchha :)
637985645261033473,2015-08-30 13:50:05,"Khusi ko aasu
#jaynepal  #Nepal
 http://t.co/QEE29b0aFv"
637985241932693504,2015-08-30 13:48:29,@mysoul_peace that'ss why your hands are holding your head ;) lol
637983959050137601,2015-08-30 13:43:23,@mysoul_peace gaurav my ta satto putlo fly with that sound :)
637983691386433536,2015-08-30 13:42:19,"RT @Online_khabar: सिन्धुपाल्चोकलार्इ केन्द्र बनाएर ५ रेक्टरको पराकम्प 
https://t.co/Gpr3I711Q6 http://t.co/69U8n7Ox73"
637983189563125760,2015-08-30 13:40:20,@kathmandupost where was the epicentre?
637983112480227328,2015-08-30 13:40:01,"RT @kathmandupost: According to National Seismological Center, the #earthquake was of 5-magnitude"
637983063981486080,2015-08-30 13:39:50,RT @setopati: डा‍‍. केसीको समर्थनमा आन्दोलन शिक्षणका चिकित्सकहरु पनि आन्दोलनमा https://t.co/GvG1UgiGGV via @setopati
637983047455891457,2015-08-30 13:39:46,"RT @setopati: विराटनगरको एफलाल एण्ड सन्स पेट्रोल पम्पमा बम प्रहार, एक घाइते https://t.co/6WzMkIKXpr via @setopati"
637981470569578496,2015-08-30 13:33:30,"Baylor college ko farewell hudai raechha najikai ko party palace ma.
Uniharule ta earthquake ko chalai payenan hola."
637288495225008128,2015-08-28 15:39:52,"@TheSaggi  you might want to click this fullmoon and golden ring arround it due to the clouds.
Hurry up"
637288090420117504,2015-08-28 15:38:15,Someone was #painting at the #clouds and that golden ring arround the moon took my heart.
637230961436917760,2015-08-28 11:51:15,"RT @Online_khabar: सेना परिचालन रोक्न मधेसी र जनजाति दलहरूले राष्ट्रपति गुहारे 
https://t.co/nXfEVH0Yz9 http://t.co/zALOJUE6ZW"
637230868658962433,2015-08-28 11:50:52,"RT @Online_khabar: बाह्रबर्षे मेलाका यात्रु ठगिएपछि ट्राफिक प्रहरीले राख्यो भाडा अङ्कित साइनबोर्ड
https://t.co/r1DXOCq2Ld http://t.co/plCgW…"
637230813348663297,2015-08-28 11:50:39,RT @Annapurna_Post: बन्दविरुद्ध सडकमा निस्के पोखराबासी https://t.co/3VOdZ85JdZ http://t.co/YkBR0QeMY4
637230480140599300,2015-08-28 11:49:20,RT @kathmandupost: Grade 12 Science stream result published http://t.co/ltg0kffpqQ http://t.co/hpOStpuyLM
637230270345678848,2015-08-28 11:48:30,RT @setopati: सप्तरीमा एमाले सभासद्को कार्यालय तोडफोड https://t.co/pSrwJguU6w via @setopati
637130148010045440,2015-08-28 05:10:39,RT @TheWorldStories: I want to go on an Adventure 😍🌅🍃🌾 http://t.co/V6HIMaK20m
637129585805492225,2015-08-28 05:08:25,One growth hacking idea a day to your E-mail (invite-only): http://t.co/dT0qhQiM8v #growthhacking
636594806207066112,2015-08-26 17:43:23,RT @gautammanish198: Yesari nai sadhai bhari timro kaakh ma suti rakhna paau meri aama.
636591551737524226,2015-08-26 17:30:27,Linux Technologies: REPOST: 24th Aniversiry of LINUX. http://t.co/ZSjarvAYO5
636539624618262532,2015-08-26 14:04:07,"Watched interview of Dr. GOVIND POKHAREL taken by hectic Dhamala.
Felt like kicking his butt
Has he got any manner?"
635622990336495616,2015-08-24 01:21:44,"RT @Annapurna_Post: चीनमा पढ्ने डाक्टरको बिजोग  https://t.co/UqYskD5F7M
छात्रवृत्तीमा पठाएर सरकारी बेवास्ता http://t.co/sjxvRZMARb"
635622952113868800,2015-08-24 01:21:35,RT @setopati: चीनमा पढ्ने डाक्टरको बिजोग https://t.co/MC95GgQkVW via @setopati http://t.co/aIXS0JT8Fk
635622157154783233,2015-08-24 01:18:26,"3 days lagayera download garyo antim maa unsupported image rey.
S###. 
@TheSaggi net coordinator ko ho saggy? ;)"
635263438998994944,2015-08-23 01:33:01,"#ADSL ma 4.31GB download huna 4 din lagdo raina chha. 3 din mai vayo :)
Downloading CentOS 2 hours to go..."
635261724606656512,2015-08-23 01:26:12,"@aatishnn @sthrohit @sndpwrites @HilsonShrestha hence you are an engineer.
Timlai ta 9Gag le turing award dinchhu vaneko chha ni
Lol"
635261277116338176,2015-08-23 01:24:25,@Flyeee tyo credit not for teachers but stackiverflow lai ho kya. Yesterday it got 10 millions of answers. Tehi khusiyali ma ho k
635260938862485505,2015-08-23 01:23:05,@prabinraz  okey sir. I'll do that
635073788216893440,2015-08-22 12:59:24,"@the9geek eh purai masti raichha timlai.
Moj gara geek :p"
635073341527736322,2015-08-22 12:57:38,"@prabinraz  haha.  Sir ckai choti fire hunu bhayo. I was just saying politician ley desh unpredictable banai sake.
7 bata 9states k k ho k k"
635072689279926272,2015-08-22 12:55:02,"@the9geek  that much sure...
Voli embeded ma dynamic dynamic answer lekhnu parla hai feri :p"
635071292593451008,2015-08-22 12:49:29,@prabinraz sir aaba Ltsp monitoring ma jada passport ma thappa lagayera janu parchha hola.
635070021060833282,2015-08-22 12:44:26,"Bekar ko banda.
No more banda plz...
@bibeksheelnp  @Flyeee @sthrohit @rSwechha @setopati @ekantipur_com  https://t.co/OC4tEhGrmG"
635068699666329601,2015-08-22 12:39:11,"NTC ma 3G deactivate garne kasari ho?
Tesai data sakiyera bijog bhayo.
Any idea @njsubedi @aatishnn @sthrohit @sndpwrites @HilsonShrestha"
635067668530204672,2015-08-22 12:35:05,"@MaharjanSajan  umm. Lets hope for the best
#GGMU"
635067261628186625,2015-08-22 12:33:28,@MaharjanSajan  score?
635066071532224512,2015-08-22 12:28:45,"My semester project credit goes to you :)
My teacher
 #SOreadytohelp"
635064204018364416,2015-08-22 12:21:19,"@MaharjanSajan  whats the status?
Game vai rako ho?"
635063907225210884,2015-08-22 12:20:09,@sthrohit  voli banda vanchan ni newari community le garna lageko rey ho?:) embeded dina man lagena vandai ma banda garna painchha huh ;) :p
634576597094301697,2015-08-21 04:03:45,"@sahilbajgai7 #GGMU  dekhe ani folliw back gari hale. Parichaya ta fursad ma garaula ni.
:)"
634575929755353088,2015-08-21 04:01:06,"@sthrohit @twitter well said, we get to see only what we follow. But at fb u dont want to see even from those whom we follow. :) ;)"
634255016950431745,2015-08-20 06:45:54,I added a video to a @YouTube playlist http://t.co/4xsAcQLPYx Danny MacAskill's Imaginate
634225919868010496,2015-08-20 04:50:17,"Bagmati- Nepali movie with highest bugdet till the date to be released in Nepal and India at same time.
http://t.co/qdHdjooi8H"
634224712193740800,2015-08-20 04:45:29,My Republica - Our campaign aims to encourage youths to help rebuild the nation http://t.co/t5QSQmTwoO
634222803818971136,2015-08-20 04:37:54,"RT @Online_khabar: बबरमहलमा डरलाग्दो दुर्घटना, ट्रकको ठक्करबाट स्कुटर चालकको मृत्यु  https://t.co/R1j8UxyfME http://t.co/NDqq7H5zmb"
634222582183559169,2015-08-20 04:37:01,"100 Million Donation by Philanthropist Shrestha. 
Wow @ekantipur 
http://t.co/qFwCmXaVRq"
634221715929739264,2015-08-20 04:33:35,"@abstha13  Ja ja dating jaa bangu , yaha Twitter apabitra napar bhagi hal 
:P lol"
634214363776192512,2015-08-20 04:04:22,"@abstha13 Eh ta jiudai chhas? Dherai #Dhulikhel ko jungle jungle nadul, news ma feri duijana pahiro ma puriyeko news sunnu parla ni.
:P"
634213611284467713,2015-08-20 04:01:22,"@TheSaggi  @aatishnn 
Parbat landslip buries nine houses (with photos)
THank god it was not our #LTSP site.  http://t.co/sn3uqFhSw3"
634211705896108032,2015-08-20 03:53:48,"@ekantipur_com I am not much a news reader,as everyone is talking about your new looks I find it cool. 
I already made my reading list."
634209543266766848,2015-08-20 03:45:12,"Pahiro le 300 bistaphit.
#stay strong
 http://t.co/Pvrlck2C9C"
634208738484727809,2015-08-20 03:42:00,@sndpwrites keep going buddy.
634207101624057856,2015-08-20 03:35:30,RT @Linus__Torvalds: Linux Nears Total Domination of the Top500 Supercomputers http://t.co/YnC93GlBhM via @linuxfoundation
634205916171100161,2015-08-20 03:30:48,@TheSaggi #kandakari thik kola LOL
634205444634841088,2015-08-20 03:28:55,"RT @mysoul_peace: लक्ष्य आफै भेटिने छ उत्साहको पाइला चाल्नुहोस ।
शुभ प्रभात ।"
634038552502796288,2015-08-19 16:25:45,@TheSaggi  yo #kanda tag hamle nai first use garchau hola vaneko ta pailai use vako raichha  #boss
634037106516488192,2015-08-19 16:20:00,Well said @50417  https://t.co/kF8mB8zyvT
634037001088446464,2015-08-19 16:19:35,"RT @elonmusk: Article on @SpaceX and colonizing Mars by @waitbutwhy 
http://t.co/HhBJ48QSMW"
634036371544412160,2015-08-19 16:17:05,#KUOSC #LinuxCon  my adsl sucks so if anyone  is free wqtch this keynote frm @linus_trovalds  https://t.co/oaqRGXn448
634035031573336064,2015-08-19 16:11:45,LOL https://t.co/inXSVW1WcU
634030318240972801,2015-08-19 15:53:02,This Frustating #ADSL is making me crazy.  Yaha google load bhako chaina  ani live stream kasari hernu aaba
634024656161239045,2015-08-19 15:30:32,"Torvalds to appear for interaction at the end of Linux Conference but we cant watch the live stream.
#KUoSC https://t.co/rAQJtWy1Nm"
634023264818302976,2015-08-19 15:25:00,#robot #machines https://t.co/qji1cMggL4
634022138593177600,2015-08-19 15:20:32,"#HUMAN #BODY contains  &gt;70% of #water. Okey Fine, But why this #dehydration most of the time? 
Lol
#KURO #DIMAG"
633999496494485504,2015-08-19 13:50:33,"#COMP314 #Algorithms good bye, see you on  Masters :)
#KUEXAMTIME
@TheSaggi Internal ma thorai marks gayera hai ;) Natra #kanda Hunthiyo"
633982122340954112,2015-08-19 12:41:31,"@mpokharel123 Sir congratulation on U-Learning lab  establishment at #DoCSE
We are eager to know about it. :)  
#ULL #KU"
633673398187503616,2015-08-18 16:14:45,RT @njsubedi: Wow! @ekantipur_com getting a new look in two hours from now. Excited to see how it looks. https://t.co/b3fFGIu75R
633669862674460672,2015-08-18 16:00:42,"I found out #LinusTorvaldas never used @Debian or @ubuntu since 2007 
in one of his interview in @DebConf2014 &amp; I'm always using Ubuntu
LOL"
633648888105205761,2015-08-18 14:37:22,"#HASHFORGOOD #TWEETFORGOOD  
#Jeewan - Nepali Short Film https://t.co/sBNdcRpePx via @YouTube
Nice Job @chandangoopta"
633452501442822144,2015-08-18 01:36:59,"https://t.co/0I11HbxNWh
@njsubedi good work"
633357772906622976,2015-08-17 19:20:34,"@SrBachchan Sir I'm huge fan of yours from Nepal.
Good night. :)"
633346090515828736,2015-08-17 18:34:09,"@sndpwrites 
I thought we could watch the video live but visa ma thappa lagayera live attend garne po raechha yo ta
So jst watch tweets haha"
633334319407230976,2015-08-17 17:47:23,Kathmandu University Prank The Earthquake https://t.co/IwwvfUc2QG via @YouTube
633315037147303936,2015-08-17 16:30:45,RT @EventsLF: Mauri: Emperor can handle 8000 virtual servers and hundreds of thousands of containers on one system. #LinuxCon
633314956151144448,2015-08-17 16:30:26,"@aatishnn   @sndpwrites @shubjoc  LINUX CONFERNCE IS GOING ON
JOIN ME :)  https://t.co/FdbcDtUS2I"
633261531975716864,2015-08-17 12:58:09,"@aatishnn  noone died rey
Lol"
633216288505008128,2015-08-17 09:58:22,@shubjoc ho rey cylinder nai padkeko raichha
633214028483981312,2015-08-17 09:49:23,"@aatishnn khai opposite vaye jasto chha mero tweet. Banepa ma bomb blast vako rey. I was at 28kilo so sano sune ko.
2ppl died vanne sune"
633203393285111808,2015-08-17 09:07:07,Haha http://t.co/2qRvew33DT
633200423004803072,2015-08-17 08:55:19,"28kilo Dhulikhel ma tyre padkeko khabar Banepa pugda bomb padkeko vayechha
#Nepal #Banda"
633138878006759424,2015-08-17 04:50:46,You will never know what changes u can make in a single day :)
633138618635284480,2015-08-17 04:49:44,"RT @Bibekalu: जब सम्म twitter ले नेपाललाई location मा राख्दैन , हरेक दिन येहि twitter tweet गर्ने प्रयास गर्दछु ।। https://t.co/KndMoSgEnw"
632978337627922433,2015-08-16 18:12:50,@the9geek @YokohamaCFC @aatishnn  @TheSaggi  yokokama ko charcha ko ta kura nagarau kati mij gariyo vanera :D
632975022244499456,2015-08-16 17:59:40,"@the9geek @YokohamaCFC  Haha  you nailed it . umm malai ni bolau ma pani jalaidiu la ekdui ota tyre yokohamatyer 
haha :D"
632973915896156160,2015-08-16 17:55:16,"@the9geek  gorakhkali tyre ta thaha thiyo :P what is this
ani bholi k hunchha hola ta  bro?"
632881075711139841,2015-08-16 11:46:21,@gautammanish198  tei dherai sutera hairan vayo ni
632863541570068480,2015-08-16 10:36:41,"Din mein sapne dekhne laga hu mein 
Not sapna but dream... :p"
632855846137954304,2015-08-16 10:06:06,"RT @PahiloPost: नेपाल बन्द कहिलेसम्म, हामी चुप जहिलेसम्म... http://t.co/69cMJq4gbq http://t.co/BpoMJVzRlG"
632850303470039040,2015-08-16 09:44:04,"RT @setopati: 8 dead as India, Pakistan trade fire and blame in Kashmir https://t.co/5Bt1MYosR6 via @setopati http://t.co/lSClF0eBpK"
632749648440987648,2015-08-16 03:04:06,"Ek hisab ley thikai vayo...
Tyaha pani thado question garna thlyo hola aani ta banda karta haru pani tati hale ni.. https://t.co/fscQFKrVMk"
632746539870388224,2015-08-16 02:51:45,@Flyeee  :p
632744652882378753,2015-08-16 02:44:15,@Flyeee  :p
632743817104392192,2015-08-16 02:40:56,"So  #COMP305
SEE YOU WHEN SEPTEMBER STARTS"
632612340718923776,2015-08-15 17:58:30,Don’t Look For A School Bus Here. The World’s Most Dangerous Routes To School http://t.co/em8Tz2Rv1D
632605858786971648,2015-08-15 17:32:44,@9GAG @lkafle  :p
632605642323156993,2015-08-15 17:31:53,@9GAG @aatishnn @TheSaggi  :p @gautammanish198
632599651196137472,2015-08-15 17:08:04,"@Flyeee ohho flyee :)
Welcome to the goodnight ;)"
632589952660803584,2015-08-15 16:29:32,"Why children?
argh!! https://t.co/myvEgMJvvq"
632587343241699328,2015-08-15 16:19:10,RT @washingtonpost: Almost half of Americans live in places that could be struck by damaging earthquakes http://t.co/c3loEt2bxF
632586643740823553,2015-08-15 16:16:23,"@njsubedi khuru khuru coding nagarera hawa kura ma why dimag lagaing , desh lai divide nd co quer garera sidhyauchan neta jiu haruley"
632584278640095233,2015-08-15 16:06:59,#WOW #STRANGE https://t.co/OcaRPt4kwz
632583994991751169,2015-08-15 16:05:51,"The explosion  as I saw in the #BBC was so massive and fearful
 https://t.co/cT7LuzBgTu"
632583548856336385,2015-08-15 16:04:05,"RT @washingtonpost: Denied an abortion, 11-year-old rape victim in Paraguay gives birth http://t.co/bahDKDbYl6"
632583489448112128,2015-08-15 16:03:51,"If we #humans will unite everything is possible
#humanity #change  https://t.co/GS33LIiuXm"
632583060832169984,2015-08-15 16:02:09,On that note @aatishnn #human #brain has evolved for thousands of year &amp; processes existing data but never producs extra ordnary results. :)
632485867072811008,2015-08-15 09:35:56,RT @BBCWorld: US and Cuba feel weight of history as embassy reopens writes @BBCBarbaraPlett http://t.co/mpR87KHUHc http://t.co/gt86WXsyT6
632484235861848064,2015-08-15 09:29:27,@aatishnn @sthrohit kehna kya chahate ho?
632265996011597825,2015-08-14 19:02:15,@Flyeee welcome to the good night pritha ;)
632262327614607360,2015-08-14 18:47:40,"@Flyeee ohho flyee :)
Welcome to the goodnight ;)"
631712809466728448,2015-08-13 06:24:05,RT @nytimesworld: Julian Assange may avoid sexual assault claims as statutes of limitations near. http://t.co/PdMwt9dKVB
631712712381239296,2015-08-13 06:23:41,RT @bkindngood: Kinda French #MH370 #flaperon update https://t.co/d7bClwfFcj @MikeChillit @ManvBrain @David_Soucie @MarySchiavo @milesobrie…
631712365357105152,2015-08-13 06:22:19,"RT @HeartthrobRaina: Women Championship League-2072Organized by Rising cricket for women in association with MCC Bhadra 1-4 #Pokhara http…"
631711151168950272,2015-08-13 06:17:29,RT @MH370News: Malaysia's new theory: #MH370 'intact on ocean floor' #MH370News http://t.co/y6HoBKfzyz
631711032042323969,2015-08-13 06:17:01,"RT @Yannick_Edmond: Fishermen in Rodrgues are claiming strange debris have been washing to shore these past 2 months.. coincidence?
#MH370 …"
631710883723390977,2015-08-13 06:16:25,Sahi hai boss... DBMS sakiyera AI strt garya ho next sem lai? https://t.co/diWYa69O5D
631710594211516416,2015-08-13 06:15:16,Twitter batai COMP305 Revision gariyela jasto chha @manil94  https://t.co/IXyNuBxjk5
631506818775134209,2015-08-12 16:45:33,@TheSaggi @aatishnn exam pachi nai ho boss
631488900783996928,2015-08-12 15:34:21,@sndpwrites @aatishnn @TheSaggi  LUL
631485863814299648,2015-08-12 15:22:17,"@aatishnn @sndpwrites @TheSaggi  LOL
Database query handeu uso vaye"
631484217067581445,2015-08-12 15:15:44,@sndpwrites @aatishnn @TheSaggi  hya boss google gara na. Aaba sem break ma gai haknu parchha time milayera  :p
631484013891301376,2015-08-12 15:14:55,@sndpwrites @aatishnn @TheSaggi  garisakyo rey. Haha  timro sathi ho? Tei ta I was surprised how did I get that call vanera. Ok u r included
631481564023488512,2015-08-12 15:05:11,"Got a surprise call from student of Kathpol college  for  ideas to initiate OSC in his college.
@aatishnn @TheSaggi Boss idea dine haina ta?"
631480187889172480,2015-08-12 14:59:43,"Saggy kina dherai marks lyauchha vaneko ta aaja aayera thaha vayo.
Saggi baba ki Jay :p https://t.co/u3FO6QXD4y"
631478746529148929,2015-08-12 14:54:00,Daribaba ki jay :p https://t.co/4K9rmX0kKG
630940096305324033,2015-08-11 03:13:35,Daily Report: A Peek at the Future of Artificial Intelligence and Human Relationships http://t.co/OU2A3AejC2
630057734914703360,2015-08-08 16:47:24,"@gautammanish198 
#GGMU 
#GGKU :P"
630029291758026752,2015-08-08 14:54:23,"@gautammanish198 college are over 
Exam time :)
#GGMU"
630028919710744576,2015-08-08 14:52:54,"RT @ManUtd: Louis van Gaal: ""It was a difficult game with two teams who wanted to press, so every player was on the ball for a small amount…"
630028767121928192,2015-08-08 14:52:18,"RT @ManUtd: More from Blind: ""We did well today at the back. A clean sheet is always important and gives you confidence."" #MUTV"
630028502020980736,2015-08-08 14:51:14,"Stack Exchange is currently offline, we'll be back shortly!"
629672208390991873,2015-08-07 15:15:27,"KUN TORPE KO MOBILE BATA MUSIC SHARE GARIYECHHA 
CHITIYA KALAIYA BEH po bajchha ta :P
ekdui round sundiu na ta aaba :P"
629579708619829248,2015-08-07 09:07:54,"Singhadurbar ko redlight bigreni hune ni.
Green light matra balos kya
#kuro"
629248153632387072,2015-08-06 11:10:25,@aatishnn HaHa  maile pani sakeko chaina yo neurons sanga
629243245415903232,2015-08-06 10:50:55,"@aatishnn That short?
What is  'OUR LIFE' ?  Some random neuron firing  of SOME MYSTERIOUS BRAIN that happens in quantum of time
 #HAWAKURA"
629241627391819776,2015-08-06 10:44:29,"@aatishnn  haha arko 500GB Bag ma baba 1TB KNOWLEDGE 
Dhanna pagal bhaiyena chha :P"
629240953946005505,2015-08-06 10:41:48,"@aatishnn  toit hawa 
also with LENOVO, THINKCENTRE haha"
629236678364758016,2015-08-06 10:24:49,"TYO BALAPAN AANI MADHUR MUSKAN
I MISS MY CHILDHOOD and MY SCHOOL LIFE.
(My Vatiji --&gt; ma pani bau vaisakeko awastha) http://t.co/N3uQNjTSNo"
629231873797914624,2015-08-06 10:05:43,pani parera ekghanta ghar ko na ghat ko bhaiyo ni @aatishnn sir :)
628966677040922626,2015-08-05 16:31:56,Me Neither I am using Free Version https://t.co/hzqkvFHkLy
628966393069764609,2015-08-05 16:30:48,What About #AREA51 then? https://t.co/fjCA7y2l1M
628939500752777217,2015-08-05 14:43:56,@sndpwrites sure aaba herchhu
628926007173476352,2015-08-05 13:50:19,"You guys will find verification of why we used the hashtag #gohomeindianmedia

https://t.co/wlPMq4KrZS
This Channel is brilliant  #brilliant"
628923368163520512,2015-08-05 13:39:50,"@sndpwrites  awesome share man
It was worth watching.  https://t.co/HAZ1LMqIyU 
No more Bollywood party songs ever :P"
628917844239998976,2015-08-05 13:17:53,"Aasti dekhi bata hola youtube update vayechha :)
arkai site chalairchhu ki vanera jhukinchhu kahile kahi ta :P"
627903177065521152,2015-08-02 18:05:57,RT @WhennBoys: I'm still waiting for the day that I will actually use x² + y +8 [(x + 2y ² = a-z] + 2x ³ + (- 2z = 2. 4) + 10y - 5Z ³= k= 9…
627902971183902721,2015-08-02 18:05:08,"RT @RLAMSAL15: केटीहरुले tattoo सरह मेहेन्दी लगाएको देख्दा, भोली र पर्सि KU Gate अगाडि मेहेन्दीकै व्यापार गरेपनि एक सेमेस्टरको शुल्क नउठ्ला…"
627499763160645632,2015-08-01 15:22:56,RT @StackStatus: Heads up: we will be performing a read-only test in our new data center on August 1st (this Saturday). http://t.co/xrTlmDY…
627499126398160896,2015-08-01 15:20:24,RT @StackStatus: Read-only Denver data center failover test is starting now.
624220820869545984,2015-07-23 14:13:35,World War 3: Chrome Vs. Java https://t.co/xUPaQ7piZa
624219409578496004,2015-07-23 14:07:59,Europython.png https://t.co/vxtO44Hye5
624219052462903300,2015-07-23 14:06:34,https://t.co/kzr7RB9O9E
621684335268229120,2015-07-16 14:14:30,I added a video to a @YouTube playlist http://t.co/2dUNNfGmnu Fibonacci Melody: Greg Sheehan at TEDxSydney
621684240556670976,2015-07-16 14:14:07,I added a video to a @YouTube playlist http://t.co/PrBJyAaCBH Gods Fingerprint→ The Fibonacci Sequence - Golden Ratio and The
621684239977869312,2015-07-16 14:14:07,I added a video to a @YouTube playlist http://t.co/cl5l6x4tpM Golden Ratio Fibonacci Sequence TEDxEast: Matthew Cross
621684213436272640,2015-07-16 14:14:01,I added a video to a @YouTube playlist http://t.co/80kadhZQqR Arthur Benjamin: The magic of Fibonacci numbers
621338623531614208,2015-07-15 15:20:46,"FINALLY I'M AN AIESECER... Yeah !!!
@aiesec_ku Thanks a Lot..."
621321190355800064,2015-07-15 14:11:30,@aatishnn @HilsonShrestha @70Acharya  @RLAMSAL15 Twitter ta purai CE le bhariyeko raechha.Who to follow ma pani sab CE matrai.  :) ;)
621303949711183873,2015-07-15 13:02:59,WOW its awesome https://t.co/K1SsTFdSrh
621301256896667648,2015-07-15 12:52:17,"#HeNN @Help_Nepal
 PROJECT: ELIBRARY #elibrary #LTSP
MOTO: One #Elibrary Per District.
VOLUNTEERS : #KUCC KATHMANDU UNIVERSITY COMPUTER CLUB"
621299197266890752,2015-07-15 12:44:06,"Busy on writing #ETHNOGRAPHIC #OBSERVATION of my #HCI mini #project 
#HeNNFAQs 
@Help_Nepal NETWORK FREQUENTLY ASKED QUESTIONS"
621298110606606336,2015-07-15 12:39:47,"So I feel strange how can watching movie change someone's life. Grow up, reality is so much weird. Do something &amp; u'll see the change."
621297302422970368,2015-07-15 12:36:34,"After earthquake my house shakes even by strong  sound of thunder
#meshuedup #earthquake #algosig"
620521894719041536,2015-07-13 09:15:23,HUMAN COMPUTER INTERACTION PRESENTATION ON DIRECT MANIPULATION AND VIRTUAL ENVIRONMENT https://t.co/n5DvKWoxN4
619021151721820160,2015-07-09 05:51:58,MAHA JODI AT KATHMANDU UNIVERSITY III: http://t.co/dNLYz60e5f via @YouTube
619017180974178304,2015-07-09 05:36:11,MAHA JODI AT KATHMANDU UNIVERSITY II: http://t.co/aWSfuRlZxe via @YouTube
618775710761676800,2015-07-08 13:36:40,MAHA JODI AT KATHMANDU UNIVERSITY I: http://t.co/cnzNYua3V3 via @YouTube
612278416939704320,2015-06-20 15:18:44,KUTUMBA AT KATHMANDU UNIVERSITY: http://t.co/JICNRvrDNS via @YouTube
603107136772575233,2015-05-26 07:55:21,My brain is acting like a hot frying pan.
602746444454318080,2015-05-25 08:02:05,"RT @cnnbrk: After takeover of Palmyra, ISIS has executed hundreds, including about a dozen children  http://t.co/9GQpSj9K04 http://t.co/0B5…"
602746336950136833,2015-05-25 08:01:39,RT @PahiloPost: यसकारण वाग्मती किनारमा जल्न चाहेनन् पूर्व न्यायाधीश उप्रेती http://t.co/VahgTBG44g http://t.co/DqeE2NpZRS
602746248345456640,2015-05-25 08:01:18,RT @AnupamPkher: My thoughts on my completing 31 years Indian Film Industry.:) http://t.co/fIi0GBvDek @AP @rajcheerfull @sagarinayak http:/…
601430420308107264,2015-05-21 16:52:40,"@peedus_regmi  wa wa purai darsanik vai sakechau yar... aaba dherai yatra garnu pardaina hola journey is enar, keep walking :P"
601059204443475968,2015-05-20 16:17:36,"http://t.co/mO3aoU0vyY
GOT 1K+ Views count today...
Feeling happy somehow.... Need to work hard and blogging
#Linux #LinusLinux"
601023774075420673,2015-05-20 13:56:48,RT @nytimes: Les Baugh is a real life bionic man http://t.co/l5Togh7ssW http://t.co/kZoaaL9s0q
601023523478372352,2015-05-20 13:55:49,@peedus_regmi RUPA timi ta dark side of the moon pugi sakyau jasto lagna thalyo yar  malai ta.
601023027891974144,2015-05-20 13:53:50,@mz5death Oh Torpe solti... :P
601020199588929536,2015-05-20 13:42:36,Linux Technologies: Troubleshoot your dead screen with LightDM. http://t.co/7tXbP0Z9Pw
597411998851280896,2015-05-10 14:44:54,Nepal aftershocks today measure 4.9 on the Richter scale https://t.co/f6eMx8g2FS
575686910296854529,2015-03-11 15:57:09,"We Inspire
(Y)
 https://t.co/dN7zR4vUBG"
551726273974661120,2015-01-04 13:06:08,"This year, I resolve to ban laptops from my classroom http://t.co/bGWrMPvc1e via @washingtonpost"
543061818613059584,2014-12-11 15:16:41,KUTUMBA SOUND FROM DOLPO: http://t.co/M2lHBWFGP7 via @YouTube
541667758140690432,2014-12-07 18:57:11,LinuxSansar: Software Alternative for PROJECT MANAGEMENT http://t.co/x9axftXPss
537797235992297472,2014-11-27 02:37:07,ज्यामितिय सुत्र प्रतिवादन गर्ने बसन्त विश्वकै ५ औ बैज्ञानिक (फोटोफिचर)Sajhasabal: http://t.co/sRmSKAs9Te
531473401177600001,2014-11-09 15:48:27,"25th anniversary of the fall of the Berlin Wall #GoogleDoodle
https://t.co/viPUVIrkqo"
529946119803920385,2014-11-05 10:39:35,RT @setopati: कैलाशमाण्डौं र तोलीमा बिजलुीसँगै आएको खुशी http://t.co/1TzrTwvNY1 via @setopati http://t.co/AYMhQRLAor
529941810211074048,2014-11-05 10:22:28,RT @SrBachchan: T 1659 - The 'Swach Bharat Abhiyaan' .. personalised !! Let every one deserve to be involved .. http://t.co/sQLJmtlrK9
